49.837,1716.752,193.081,68.475,379.682
49.654,1692.206,192.192,69.038,379.682
49.654,1706.596,190.093,69.344,379.682
49.409,1700.375,189.826,69.912,379.682
49.173,1713.822,190.552,69.166,379.682
49.173,1713.822,190.552,69.166,379.682
48.936,1725.311,191.327,69.509,379.682
48.7,1726.52,194.107,69.871,379.682
48.7,1713.513,197.044,69.335,379.682
48.914,1716.143,196.906,69.111,379.682
49.02,1702.217,196.339,69.509,379.682
49.02,1702.217,196.339,69.509,379.682
48.891,1707.793,194.733,70.214,379.682
48.891,1711.046,195.494,69.875,379.682
48.776,1711.611,196.403,70.109,379.682
49.203,1710.843,196.395,69.779,379.682
49.203,1712.378,196.521,70.48,379.682
49.203,1712.378,196.521,70.48,379.682
49.448,1724.63,195.882,69.738,379.682
49.448,1702.464,195.989,69.367,379.682
49.448,1699.207,194.676,69.935,379.682
49.692,1700.563,193.674,68.928,379.682
49.692,1712.954,193.183,69.77,379.682
49.692,1712.954,193.183,69.77,379.682
49.814,1704.279,192.701,69.674,379.682
49.699,1710.047,193.92,69.285,379.682
49.699,1707.419,193.966,69.939,379.682
49.463,1710.304,193.901,70.411,379.682
49.585,1707.91,193.049,69.289,379.682
49.585,1707.91,193.049,69.289,379.682
49.585,1726.35,193.479,68.584,379.1
49.455,1690.175,193.099,69.285,379.1
49.455,1707.766,194.217,69.816,379.1
49.562,1707.316,195.035,69.875,379.1
49.448,1705.496,196.475,68.868,379.1
49.448,1705.496,196.475,68.868,379.1
49.448,1710.877,197.883,68.928,379.1
49.577,1703.836,196.521,68.804,379.1
49.844,1706.644,194.534,69.807,379.1
49.951,1710.85,193.724,68.255,379.1
49.959,1701.476,190.909,68.529,379.1
49.959,1701.476,190.909,68.529,379.1
50.081,1715.166,189.248,68.145,379.1
49.852,1690.478,189.116,68.786,379.1
49.577,1689.37,190.511,70.136,379.1
49.303,1680.321,191.551,70.04,379.1
49.295,1713.104,190.834,69.312,379.1
49.295,1713.104,190.834,69.312,379.1
49.188,1695.024,191.162,69.706,379.1
48.822,1699.795,190.495,69.724,379.1
48.563,1712.478,190.725,70.589,379.1
48.563,1708.533,192.748,69.862,379.1
48.677,1684.442,192.832,70.274,379.1
48.677,1684.442,192.832,70.274,379.1
49.028,1707.856,193.13,69.93,379.1
48.814,1707.975,194.375,69.711,379.1
48.814,1708.646,193.537,69.125,379.1
48.814,1710.666,192.74,69.23,379.1
48.83,1710.381,193.694,69.596,379.1
48.83,1710.381,193.694,69.596,379.1
48.83,1693.738,193.953,69.939,379.1
49.135,1687.846,194.01,69.994,379.1
49.371,1715.448,196.529,69.23,379.1
49.394,1718.016,195.788,68.269,379.1
49.547,1681.02,195.948,68.818,379.1
49.547,1681.02,195.948,68.818,379.1
49.661,1715.502,195.728,70.04,379.1
49.295,1700.505,195.841,68.749,379.1
49.295,1707.817,195.869,68.813,379.1
49.402,1700.129,193.331,68.69,379.1
49.265,1710.373,193.81,68.928,379.1
49.265,1710.373,193.81,68.928,379.1
49.081,1716.01,192.354,68.452,379.1
48.975,1695.42,191.748,68.699,379.1
49.12,1691.298,192.416,69.294,379.1
49.379,1682.554,191.803,68.273,379.1
49.257,1664.45,189.96,69.047,379.1
49.257,1664.45,189.96,69.047,379.1
49.257,1688.517,192.315,69.976,379.1
48.738,1654.512,193.816,69.038,379.1
48.845,1636.707,194.107,68.282,379.1
49.081,1652.111,194.238,68.859,379.1
48.944,1660.474,193.765,69.189,378.518
48.944,1660.474,193.765,69.189,378.518
48.792,1643.854,192.518,69.788,378.518
48.418,1651.889,192.456,69.976,378.518
47.906,1666.112,194.543,68.832,378.518
47.38,1672.518,194.968,68.786,378.518
47.144,1653.298,197.641,68.79,378.518
47.144,1653.298,197.641,68.79,378.518
47.144,1695.719,200.32,70.214,378.518
47.273,1690.998,202.206,69.248,378.518
47.273,1693.207,202.493,69.34,378.518
47.319,1706.182,200.727,69.367,377.935
47.197,1698.69,199.615,69.335,377.935
47.197,1698.69,199.615,69.335,377.935
47.235,1683.071,197.915,69.591,377.935
47.502,1693.209,196.127,69.564,377.935
47.617,1700.714,194.486,69.161,377.935
47.929,1702.039,192.906,69.697,377.935
47.777,1713.238,192.863,70.269,377.935
47.777,1713.238,192.863,70.269,377.935
48.021,1696.67,193.733,69.349,377.935
48.25,1699.877,192.941,69.385,377.935
48.471,1701.734,192.752,70.763,377.935
48.471,1714.685,193.694,70.379,377.935
48.448,1702.626,195.046,69.532,377.935
48.448,1702.626,195.046,69.532,377.935
48.456,1697.936,194.695,69.637,377.935
48.341,1707.956,194.81,70.333,377.935
48.357,1696.036,195.182,69.898,377.935
48.357,1713.448,194.747,69.949,377.935
48.357,1691.205,195.926,70.402,378.518
48.357,1691.205,195.926,70.402,378.518
48.364,1706.957,194.365,69.527,378.518
48.364,1702.699,192.824,69.463,378.518
48.311,1687.861,195.396,69.573,378.518
47.868,1708.504,198.364,68.516,378.518
48.25,1690.3,199.765,69.367,378.518
48.25,1690.3,199.765,69.367,378.518
48.624,1700.409,201.463,69.262,378.518
48.86,1689.575,201.679,69.143,378.518
48.746,1697.111,201.762,69.028,378.518
48.578,1717.486,201.689,68.452,378.518
48.593,1697.874,199.582,68.772,378.518
48.593,1697.874,199.582,68.772,378.518
48.692,1689.689,200.442,69.514,378.518
48.57,1700.082,200.802,69.257,378.518
48.837,1692.417,200.091,68.351,378.518
48.837,1694.013,200.112,69.491,378.518
48.723,1712.36,200.701,69.303,378.518
48.723,1712.36,200.701,69.303,378.518
48.616,1704.456,201.073,68.25,378.518
48.616,1702.541,199.398,69.179,378.518
48.471,1684.184,199.592,70.164,378.518
48.608,1708.669,200.138,68.813,378.518
48.715,1704.799,199.962,69.257,378.518
48.715,1704.799,199.962,69.257,378.518
48.975,1682.488,199.582,68.928,378.518
48.868,1662.171,201.632,69.115,378.518
48.868,1670.424,201.714,69.45,378.518
49.097,1647.706,200.828,69.326,378.518
49.203,1619.566,200.137,67.738,378.518
49.203,1619.566,200.137,67.738,378.518
49.348,1632.256,198.583,68.319,378.518
48.86,1630.661,200.178,69.569,378.518
48.616,1615.182,201.119,68.639,378.518
48.616,1662.757,203.436,69.28,378.518
48.395,1622.983,204.888,68.639,378.518
48.395,1622.983,204.888,68.639,378.518
48.265,1634.445,206.177,69.299,378.518
48.143,1625.782,206.38,68.877,377.935
48.143,1630.611,204.864,69.733,377.935
47.861,1622.637,204.331,68.681,377.935
47.586,1634.206,206.991,69.372,377.935
47.586,1634.206,206.991,69.372,377.935
47.853,1602.595,208.307,69.326,377.935
48.021,1591.337,208.163,69.633,377.353
47.906,1574.244,209.997,69.271,377.353
47.8,1558.782,209.692,67.971,377.353
47.693,1529.912,210.665,69.115,377.353
47.693,1529.912,210.665,69.115,377.353
47.693,1510.226,213.489,70.214,376.77
47.693,1499.204,217.814,69.266,376.77
47.464,1485.141,220.146,69.852,376.188
47.701,1497.702,216.564,69.001,376.188
47.365,1500.438,214.171,69.573,375.605
47.365,1500.438,214.171,69.573,375.605
45.976,1494.905,213.689,70.37,375.605
44.878,1493.433,212.661,69.898,375.022
44.199,1485.628,215.566,69.688,375.022
43.977,1492.051,219.221,69.459,374.439
43.855,1500.499,223.313,70.406,374.439
43.855,1500.499,223.313,70.406,374.439
44.115,1507.36,226.366,69.44,373.857
44.229,1496.202,230.075,70.324,373.857
44.336,1516.094,229.71,70.242,373.274
44.336,1486.844,227.097,69.01,373.274
44.092,1497.458,221.734,69.692,372.691
44.092,1497.458,221.734,69.692,372.691
43.367,1476.732,220.32,69.042,372.691
42.863,1478.091,217.709,69.889,372.108
42.528,1498.964,216.999,69.244,372.108
42.314,1482.92,215.818,69.871,372.108
42.047,1472.017,213.4,69.033,371.524
42.047,1472.017,213.4,69.033,371.524
41.78,1474.713,213.446,69.083,371.524
41.78,1477.978,213.537,68.758,370.941
41.666,1495.417,213.331,69.234,370.941
41.383,1507.526,213.149,68.543,370.358
41.383,1501.786,213.608,68.726,370.358
41.383,1501.786,213.608,68.726,370.358
41.139,1495.085,216.342,69.266,370.358
41.139,1487.019,218.359,68.507,369.775
41.505,1497.991,220.781,66.868,369.775
41.872,1504.422,220.442,68.241,369.191
42.146,1476.384,219.7,66.648,369.191
42.146,1476.384,219.7,66.648,369.191
41.925,1474.128,219.375,63.549,369.191
42.169,1451.113,217.322,61.965,368.608
42.169,1450.314,215.717,61.768,368.608
41.895,1458.7,213.618,61.906,368.024
41.803,1439.391,215.852,62.267,368.024
41.803,1439.391,215.852,62.267,368.024
41.696,1468.058,219.39,63.055,368.024
41.803,1463.115,223.782,61.814,368.024
42.177,1445.946,227.622,60.729,367.441
42.902,1452.002,234.117,61.494,367.441
43.893,1431.864,237.227,60.697,366.857
43.893,1431.864,237.227,60.697,366.857
44.931,1423.669,235.714,62.107,366.857
45.045,1420.168,233.297,61.036,366.857
45.175,1422.141,231.36,60.207,366.274
45.068,1412.661,230.485,61.237,366.274
44.908,1429.338,226.567,61.42,366.274
44.908,1429.338,226.567,61.42,366.274
44.687,1408.544,223.208,60.454,365.69
43.634,1422.408,219.385,61.407,365.69
42.909,1443.882,215.392,59.525,365.106
42.413,1456.283,214.468,60.779,365.106
41.917,1444.576,215.211,59.777,364.522
41.917,1444.576,215.211,59.777,364.522
41.505,1459.412,217.535,60.349,364.522
41.65,1441.138,220.648,61.343,364.522
41.917,1469.139,221.475,61.004,363.938
42.284,1455.141,222.926,61.814,363.938
42.535,1437.112,223.678,62.308,363.938
42.535,1437.112,223.678,62.308,363.938
42.932,1427.469,223.128,61.8,363.938
43.069,1379.265,223.016,61.69,363.354
43.184,1393.624,222.708,60.583,363.354
43.184,1416.742,220.498,62.203,363.354
43.077,1415.956,218.535,61.077,363.354
43.077,1415.956,218.535,61.077,363.354
42.963,1401.396,219.869,61.196,362.77
42.627,1429.578,218.883,61.516,362.77
42.36,1421.625,214.899,60.473,362.77
42.07,1426.159,210.448,61.507,362.77
41.444,1423.249,208.952,60.427,362.186
41.444,1423.249,208.952,60.427,362.186
41.017,1430.687,206.772,61.21,362.186
41.017,1442.15,207.168,62.459,362.186
40.903,1428.098,210.171,60.931,362.186
40.903,1425.151,212.726,62.112,361.602
41.383,1438.269,213.779,62.07,361.602
41.383,1438.269,213.779,62.07,361.602
41.383,1423.927,216.096,61.43,361.602
41.383,1422.215,216.645,61.43,361.602
41.49,1385.364,218.784,61.965,361.602
41.635,1413.606,219.067,62.464,361.018
41.78,1423.56,215.826,62.606,361.018
41.78,1423.56,215.826,62.606,361.018
41.887,1423.696,214.818,61.773,361.018
41.536,1432.62,214.783,62.478,361.018
41.284,1396.973,215.104,60.743,361.018
41.025,1420.292,215.416,61.649,360.433
41.04,1407.037,214.702,61.809,360.433
41.04,1407.037,214.702,61.809,360.433
40.742,1386.876,214.569,61.516,360.433
40.636,1401.988,215.115,61.814,360.433
40.75,1378.085,214.904,61.791,360.433
40.75,1360.692,212.633,62.253,360.433
40.994,1329.795,211.133,62.148,359.849
40.994,1329.795,211.133,62.148,359.849
40.887,1336.928,210.96,62.313,359.849
40.506,1342.92,204.806,61.246,359.849
40.292,1338.196,195.447,62.144,359.849
39.11,1313.443,188.959,61.974,359.265
37.553,1360.467,182.774,62.249,359.265
37.553,1360.467,182.774,62.249,359.265
36.417,1345.609,177.165,61.384,359.265
35.684,1360.534,173.751,61.874,358.68
34.86,1355.004,171.832,61.741,358.68
34.494,1371.783,171.787,60.66,358.68
34.097,1366.941,171.684,60.899,358.68
34.097,1366.941,171.684,60.899,358.68
33.746,1348.846,171.781,60.976,358.096
33.609,1384.413,171.821,60.921,358.096
33.388,1385.403,174.174,61.022,358.096
33.708,1412.015,175.33,61.883,358.096
33.708,1429.829,176.198,61.75,358.096
33.708,1429.829,176.198,61.75,358.096
33.586,1450.125,176.44,57.387,357.511
33.716,1452.135,175.302,52.196,357.511
33.464,1432.75,175.222,50.645,357.511
33.464,1448.313,176.708,46.337,357.511
33.586,1456.942,178.385,43.586,357.511
33.586,1456.942,178.385,43.586,357.511
33.586,1426.922,181.129,44.927,357.511
33.586,1430.334,180.925,45.142,357.511
33.586,1447.197,180.66,45.417,357.511
33.586,1468.044,180.897,46.172,357.511
33.586,1467.838,182.24,46.163,357.511
33.586,1467.838,182.24,46.163,357.511
33.586,1424.903,183.584,45.33,357.511
33.586,1431.09,184.58,45.778,357.511
33.586,1458.139,186.59,45.907,357.511
33.586,1444.451,189.409,43.503,357.511
33.586,1451.864,192.014,38.55,357.511
33.586,1451.864,192.014,38.55,357.511
33.586,1470.626,193.39,36.6,357.511
33.586,1450.522,192.984,37.731,357.511
33.586,1445.01,192.318,36.907,358.096
33.586,1436.5,190.357,37.845,358.096
33.586,1406.686,186.507,38.404,358.096
33.586,1406.686,186.507,38.404,358.096
33.586,1463.286,182.782,36.985,358.096
33.586,1429.955,179.488,37.694,358.096
33.586,1449.12,179.921,38.445,358.096
33.586,1450.239,182.789,37.172,358.096
33.586,1439.38,186.226,35.666,358.096
33.586,1439.38,186.226,35.666,358.096
33.586,1477.995,187.234,40.098,358.096
33.586,1458.257,189.534,40.052,358.096
33.586,1450.614,192.212,41.576,358.096
33.586,1440.141,196.392,42.167,358.68
33.586,1389.29,199.593,41.915,358.68
33.586,1389.29,199.593,41.915,358.68
33.586,1395.123,199.487,43.27,358.68
33.586,1388.604,198.131,41.81,358.68
33.586,1380.038,199.762,42.661,358.68
59.129,1360.516,201.179,43.261,358.68
59.412,1376.078,198.769,40.94,358.68
59.412,1376.078,198.769,40.94,358.68
59.648,1324.792,196.575,42.222,358.68
59.427,1348.24,195.13,42.817,358.096
58.519,1339.329,194.854,42.464,358.096
57.497,1346.387,196.582,41.855,358.096
56.833,1356.929,197.747,41.883,358.096
56.833,1356.929,197.747,41.883,358.096
56.23,1340.708,201.024,47.61,357.511
56.085,1335.538,205.873,54.467,357.511
56.192,1347.786,208.056,57.14,357.511
56.779,1363.921,212.926,57.786,357.511
57.359,1354.245,217.925,56.866,356.926
57.359,1354.245,217.925,56.866,356.926
58.313,1341.371,221.367,56.582,356.926
59.496,1357.95,229.126,56.312,356.926
61.014,1373.775,239.006,60.175,356.342
62.25,1341.126,250.074,60.006,356.342
62.624,1337.796,258.87,62.185,356.342
62.624,1337.796,258.87,62.185,356.342
62.86,1345.896,264.568,60.908,355.757
63.135,1311.711,273.204,61.855,355.757
63.707,1293.93,286.765,61.301,355.757
64.165,1313.2,302.114,60.848,355.172
65.431,1297.575,313.625,72.874,355.172
65.431,1297.575,313.625,72.874,355.172
67.377,1277.249,321.576,78.028,355.172
69.536,1239.607,329.239,80.28,354.587
71.001,1247.858,342.866,79.273,354.587
72.267,1279.116,356.112,80.981,354.002
74.091,1238.153,365.16,79.96,354.002
74.091,1238.153,365.16,79.96,354.002
76.952,1291.93,363.703,79.681,354.002
79.21,1326.729,355.175,80.541,353.417
78.699,1373.398,348.782,80.528,353.417
71.848,1360.899,340.28,80.701,352.709
65.157,1364.18,333.014,80.624,352.709
65.157,1364.18,333.014,80.624,352.709
60.236,1289.521,328.794,90.296,352.709
55.849,1222.551,323.631,98.541,352.709
53.789,1208.2,317.623,99.296,352.124
51.843,1234.249,310.526,100.129,352.124
50.302,1211.299,303.642,101.241,352.124
50.302,1211.299,303.642,101.241,352.124
48.83,1241.216,293.8,100.884,351.392
46.968,1227.216,271.429,101.333,351.392
44.794,1230.286,248.57,100.024,351.392
41.345,1229.901,232.317,100.074,351.392
37.233,1259.535,220.606,100.898,351.392
37.233,1259.535,220.606,100.898,351.392
35.234,1246.672,213.169,100.729,350.783
33.563,1230.498,206.493,100.44,350.783
32.411,1283.193,202.015,99.937,350.783
31.717,1251.909,202.07,99.685,350.198
31.015,1226.111,204.226,100.326,350.198
31.015,1226.111,204.226,100.326,350.198
30.58,1254.218,205.603,101.406,350.198
29.962,1228.495,205.487,97.978,350.198
29.55,1240.732,206.786,80.299,349.612
29.253,1238.199,207.146,70.841,349.612
28.986,1214.142,207.796,67.536,349.612
28.986,1214.142,207.796,67.536,349.612
28.612,1235.299,207.347,67.124,349.027
28.253,1229.743,205.077,66.946,349.027
28.04,1244.137,203.506,66.277,349.027
27.666,1272.416,202.437,64.909,349.027
27.444,1231.906,201.193,63.7,348.465
27.444,1231.906,201.193,63.7,348.465
27.292,1248.017,199.979,62.876,348.465
27.406,1229.613,200.173,62.089,348.465
27.406,1229.526,206.157,58.628,348.465
27.429,1213.724,210.48,57.429,347.879
27.65,1228.319,213.827,56.504,347.879
27.65,1228.319,213.827,56.504,347.879
27.917,1248.598,220.086,56.394,347.879
28.154,1241.389,222.744,56.696,347.879
28.444,1230.576,222.32,56.696,347.879
28.558,1244.291,219.942,56.902,347.879
28.772,1227.254,214.882,55.236,347.879
28.772,1227.254,214.882,55.236,347.879
28.772,1232.623,206.993,55.799,347.294
29.016,1242.907,200.792,56.792,347.294
28.909,1225.048,196.387,56.724,347.294
28.795,1223.034,193.516,57.387,347.294
28.902,1240.708,189.73,57.346,347.294
28.902,1240.708,189.73,57.346,347.294
28.902,1227.463,186.342,52.956,347.294
28.795,1226.138,184.933,48.292,346.708
28.795,1204.79,186.35,47.779,346.708
28.673,1245.333,188.588,46.328,346.708
28.787,1227.826,194.303,45.957,346.708
28.787,1227.826,194.303,45.957,346.708
29.077,1274.466,201.114,46.905,346.708
29.298,1248.244,208.092,46.79,346.708
29.428,1236.11,218.153,46.941,346.708
